unique_work_number,work_name,sanction_amount,cost_deviation_pct,contractor_concentration,text_similarity,rf_anomaly_probability,rf_anomaly_prediction
WS/84647/2023/00771,"Widening and strengthening of road near Ambedkar Colony village, MURSHIDABAD",1708633.99,0.0,0.14285714285714285,0.9189844255769837,5.895804089197649,0
WS/24125/2025/00359,"Construction of drainage/nala near Subhash Nagar area, BARAMULLAH",711341.41,0.0,0.42857142857142855,0.965890905815658,5.894068184334362,0
WS/27191/2024/00691,"Covered drain construction from Nehru Path to Kisan Nagar, KANTHI",756872.35,-15.864214577145708,0.14285714285714285,0.8940553022535581,5.893296055938171,0
WS/24246/2024/00859,"Construction of additional classroom at Ambedkar Colony school, AURANGABAD_BR",924033.25,13.187200115241005,0.1111111111111111,0.9296824237754513,5.878032757100389,0
WS/80809/2024/00374,"Installation of handpump at Kisan Nagar village, IDUKKI",819962.11,73.32664782969896,0.14285714285714285,0.9632753223627262,5.8750890456545335,0
WS/79806/2024/00120,"CC road construction at Kisan Nagar ward, PATNA_SAHIB",1645555.06,22.853998727646957,0.2857142857142857,0.9387252492907341,5.861072027677252,0
WS/25362/2025/00949,"Covered drain construction from Vivekanand Marg to Vivekanand Marg, AURANGABAD_MH",893699.75,3.3544274570775765,0.4444444444444444,0.8982351755883586,5.845145393463167,0
WS/98063/2023/00329,"Multipurpose community centre building at Vivekanand Marg panchayat, TAMLUK",3316374.69,2.772638310388329,0.16666666666666666,0.9465353042837223,5.827625514823937,0
WS/12758/2025/00883,"Construction of drainage/nala near Nehru Path area, MURSHIDABAD",812692.19,29.261427745714368,0.2857142857142857,0.9181763328500924,5.8273271880039115,0
WS/22475/2023/00258,"Water supply pipeline extension to Andouli area, NAGPUR",689608.96,9.685658601970097,0.2857142857142857,0.8835181670457241,5.826807192889966,0
WS/72288/2025/00648,"Construction of additional classroom at Kisan Nagar school, GAYA",1355833.83,55.02819600723513,0.4,0.9493668322259029,5.819178533397792,0
WS/93138/2023/00926,"Construction of community hall at Ambedkar Colony, GAYA",2801729.25,9.107107337508776,0.5,0.8677987851173503,5.813478754309641,0
WS/37665/2024/00682,"Solar street light at Shanti Nagar chowk parisar, GAYA",334590.95,15.898986001926557,0.2222222222222222,0.9547566565618464,5.8052040201844015,0
WS/31298/2024/00187,"Solar street light at Kisan Nagar chowk parisar, KANPUR",276474.44,5.451712991646836,0.16666666666666666,0.9601762687060044,5.7939018838150105,0
WS/86177/2025/00760,"Installation of streetlights at Subhash Nagar chowk, GAYA",462529.35,0.0,0.2,0.9012296281982457,5.787190033694824,0
WS/31299/2023/00173,"LED streetlight installation along Subhash Nagar road, HOWRAH",551909.26,29.192671941933884,0.2,0.9445252790665951,5.78329293767927,0
WS/57329/2024/00265,"Covered drain construction from Vivekanand Marg to Shanti Nagar, HOWRAH",749624.29,5.416402179118191,0.14285714285714285,0.9142215555078421,5.782886105458837,0
WS/82512/2023/00360,"Covered drain construction from Subhash Nagar to Bazaar Road, HOWRAH",1167469.28,64.17612501890187,0.14285714285714285,0.9149863679425472,5.781274626516394,0
WS/83048/2023/00096,"Construction of additional classroom at Vivekanand Marg school, KOTTAYAM",1748050.61,8.301778033233724,0.25,0.928523106628872,5.778696173795462,0
WS/86434/2024/00194,"Multipurpose community centre building at Ambedkar Colony panchayat, LUCKNOW",3636215.02,73.3064674625672,0.14285714285714285,0.9652085622527973,5.77855958641321,0
WS/35265/2025/00320,"Solar light installation near Gandhi Chowk hanuman mandir, ERNAKULAM",397953.37,50.6335992220642,0.125,0.9596683025062707,5.770884761485317,0
WS/28030/2024/00133,"Covered drain construction from Shanti Nagar to Ram Nagar, PUNE",1156052.38,61.54536291491767,0.3333333333333333,0.9292328541166996,5.770322188907909,0
WS/71918/2023/00183,"Construction of drainage/nala near Ram Nagar area, BARAMULLAH",874150.12,22.88756252781628,0.2857142857142857,0.965890905815658,5.769213041123926,0
WS/65797/2023/00579,"Construction of additional classroom at Station Road school, LUCKNOW",1772257.66,52.29980891086365,0.1,0.8259224840577991,5.767076340227836,0
WS/31567/2025/00095,"Solar street light at Nehru Path chowk parisar, BARAMULLAH",288792.72,2.828027183174525,0.08333333333333333,0.9693928110667333,5.756100755587183,0
WS/84055/2023/00216,"Construction of community hall at Gandhi Chowk, VARANASI",3487340.83,47.21515679755621,0.125,0.8799477738462828,5.754891253128606,0
WS/73060/2025/00685,"Solar light installation near Panchayat Bhavan Marg hanuman mandir, NANDURBAR(ST)",105559.84,-67.08923003709046,0.2,0.9670098025626606,5.752116107671154,0
WS/93021/2023/00582,"Solar light installation near Andouli hanuman mandir, HOWRAH",346097.21,14.800630562721675,0.5,0.9599918737658264,5.739039810780236,0
WS/28301/2025/00009,"Construction of additional classroom at Gandhi Chowk school, JAMMU",1638556.42,23.680140760891902,0.21428571428571427,0.925488357299119,5.738352031622229,0
WS/70637/2023/00020,"Covered drain construction from Gandhi Chowk to Ram Nagar, NANDURBAR(ST)",782657.18,-10.399560772407186,0.045454545454545456,0.9102373465769324,5.737905517205335,0
WS/65363/2024/00364,"Installation of streetlights at Andouli chowk, ATTINGAL",366166.47,12.78733024175753,0.2,0.9258885116224889,5.7337753849204685,0
WS/84912/2025/00275,"Construction of drainage/nala near Vivekanand Marg area, MURSHIDABAD",674630.94,7.302321320244709,0.2857142857142857,0.9089924263155253,5.730550903073403,0
WS/30019/2025/00626,"Repair and renovation of Govt. School building at Nehru Path, HINGOLI",1349350.42,18.889726167798127,0.2,0.9345235980987796,5.728800085693888,0
WS/79316/2024/00198,"Construction of drainage/nala near Shanti Nagar area, TAMLUK",888180.69,18.331676538379206,0.4,0.926280430190167,5.724702174847809,0
WS/86271/2024/00145,"Construction of community hall at Kisan Nagar, PATNA_SAHIB",3471300.04,31.80537718394231,0.125,0.9163874905936147,5.7232144772536016,0
WS/82848/2024/00060,"Construction of community hall at Andouli, SRINAGAR",3494580.89,12.101288112787838,0.2,0.9037627596091778,5.716672521353362,0
WS/54062/2024/00470,"CC road construction at Ram Nagar ward, HOWRAH",1177545.57,-30.872790903908744,0.2,0.9200609308469906,5.7135017045084115,0
WS/39607/2023/00637,"Construction of drainage/nala near Bazaar Road area, ATTINGAL",558620.0,10.067246887078788,0.3333333333333333,0.939286623802221,5.711400606264664,0
WS/76287/2023/00213,"Solar light installation near Ambedkar Colony hanuman mandir, NAGPUR",320745.58,0.0,0.2,0.955775863898503,5.707830431717229,0
WS/21136/2025/00886,"Solar street light at Gandhi Chowk chowk parisar, JAMMU",438226.27,67.28299234002816,0.2,0.942439441708119,5.70645677172168,0
WS/82529/2023/00065,Construction of concrete road from Nehru Path to Kisan Nagar in AURANGABAD_BR,2003631.43,9.257775521501108,0.2,0.9354391976028427,5.701467173008756,0
WS/91877/2024/00787,"Widening and strengthening of road near Gandhi Chowk village, NAGPUR",2186561.37,35.961836617819614,0.25,0.9346165839325343,5.695742767037381,0
WS/14959/2023/00554,"Widening and strengthening of road near Panchayat Bhavan Marg village, VARANASI",2324071.07,13.3591109791902,0.25,0.9238679029323632,5.688159388891212,0
WS/30591/2025/00305,"Water supply pipeline extension to Andouli area, GAYA",221695.24,-72.01257948575993,0.2,0.8968953299001798,5.683006941653781,0
WS/52432/2023/00924,"Solar street light at Panchayat Bhavan Marg chowk parisar, GAYA",412822.75,42.99770547746981,0.1111111111111111,0.9695346812066634,5.681767112400924,0
WS/39591/2024/00845,"Construction of community hall at Nehru Path, ERNAKULAM",3100443.72,33.46639463421519,0.25,0.9030530415349847,5.673601329658364,0
WS/68429/2024/00235,"LED streetlight installation along Vivekanand Marg road, PUNE",486083.86,4.892356174824865,0.3333333333333333,0.9478350736022245,5.668290174987048,0
WS/44116/2025/00155,"Repair and renovation of Govt. School building at Kisan Nagar, HINGOLI",1124843.38,-0.8913330090633637,0.2,0.9590870194871407,5.662298155016531,0
WS/73201/2025/00727,"Solar street light at Nehru Path chowk parisar, HINGOLI",317255.47,-1.0881241138225644,0.2,0.9573739608049137,5.662298155016531,0
WS/40062/2023/00435,"Multipurpose community centre building at Gandhi Chowk panchayat, BADAUN",3045255.43,19.564101297235105,0.2,0.9348863409636636,5.660553975368571,0
WS/77610/2025/00767,"Covered drain construction from Bazaar Road to Station Road, IDUKKI",504233.67,-26.95370860607489,0.07692307692307693,0.9181521888212628,5.660248132103944,0
WS/56267/2025/00732,"LED streetlight installation along Subhash Nagar road, TAMLUK",163926.38,-65.43476292094827,0.11764705882352941,0.9450615125334154,5.652673988114384,0
WS/88154/2023/00568,"Construction of additional classroom at Shanti Nagar school, GAYA",734955.26,-15.96404693351806,0.2,0.9493668322259029,5.65223846480273,0
WS/20828/2024/00149,"Construction of community hall at Kisan Nagar, HOWRAH",3934308.96,66.98687060814773,0.2222222222222222,0.9248041240433875,5.652114826355148,0
WS/16975/2024/00667,"Solar light installation near Gandhi Chowk hanuman mandir, GAYA",432517.74,49.81985464294509,0.1111111111111111,0.9588684309049889,5.649446560314184,0
WS/72020/2024/00988,"LED streetlight installation along Vivekanand Marg road, IDUKKI",563216.93,53.70460631107644,0.15384615384615385,0.9126117832038825,5.646595490034914,0
WS/26632/2024/00567,"CC road construction at Gandhi Chowk ward, HINGOLI",2001460.12,24.93510423659229,0.2,0.9422668709370612,5.645012132587566,0
WS/74154/2024/00252,"Covered drain construction from Shanti Nagar to Bazaar Road, IDUKKI",431619.1,-37.4730875274876,0.07692307692307693,0.9181521888212628,5.638390208606676,0
WS/24540/2025/00945,"Construction of drainage/nala near Ambedkar Colony area, AURANGABAD_MH",864694.21,0.0,0.4444444444444444,0.9192828135844596,5.63770747544807,0
WS/18050/2024/00631,"Installation of streetlights at Andouli chowk, KANTHI",586891.84,13.534840131910775,0.16666666666666666,0.9359328170367482,5.633259920335212,0
WS/37235/2023/00069,"Multipurpose community centre building at Panchayat Bhavan Marg panchayat, GAYA",2921573.68,13.774181819389057,0.375,0.9448419126961282,5.626682174365892,0
WS/41544/2023/00200,"Installation of handpump at Gandhi Chowk village, SRINAGAR",735842.95,30.18637148910079,0.2,0.9300597807422187,5.623415067033874,0
WS/48985/2024/00164,"Construction of community hall at Ambedkar Colony, NAGPUR",3104768.22,0.0,0.4,0.8979846345625773,5.62120074484189,0
WS/31116/2024/00948,"Construction of drainage/nala near Shanti Nagar area, AURANGABAD_MH",918602.77,6.23440742132413,0.4444444444444444,0.9563941917591215,5.620974279851407,0
WS/12180/2024/00174,"Solar light installation near Vivekanand Marg hanuman mandir, VARANASI",278399.94,0.0,0.42857142857142855,0.9754450902135559,5.617207962403472,0
WS/12942/2023/00398,"Installation of handpump at Gandhi Chowk village, ATTINGAL",535170.25,13.347408862224732,0.125,0.9389609328215688,5.612075235064258,0
WS/14851/2024/00688,"Solar street light at Ambedkar Colony chowk parisar, ERNAKULAM",273496.12,3.523950378582231,0.375,0.948825948953566,5.611593117088201,0
WS/48103/2025/00678,"Installation of handpump at Ambedkar Colony village, VARANASI",356961.15,-46.608136733105916,0.07142857142857142,0.9226067246650114,5.6048951373205,0
WS/22672/2024/00171,"Multipurpose community centre building at Subhash Nagar panchayat, HOWRAH",3563278.29,51.238933394049425,0.2222222222222222,0.9450791725545219,5.6043173219718625,0
WS/52714/2024/00230,"Construction of additional classroom at Subhash Nagar school, KANTHI",1756215.31,31.359030008260774,0.4,0.9178494740798883,5.603192360783,0
WS/65771/2024/00062,"Multipurpose community centre building at Kisan Nagar panchayat, SRINAGAR",3159900.05,1.3651928694266569,0.1,0.9503799335979792,5.588829334899456,0
WS/85066/2025/00311,"Solar street light at Gandhi Chowk chowk parisar, BADAUN",282903.8,0.8023926582067644,0.045454545454545456,0.9273850664702394,5.559705350462855,0
WS/55109/2025/00702,"Construction of community hall at Andouli, BADAUN",2548263.24,0.050984609649163085,0.2,0.90040016100863,5.557015952456913,0
WS/42512/2023/00189,"Construction of additional classroom at Andouli school, KANTHI",1336958.19,0.0,0.4,0.8723473246752493,5.552462926871726,0
WS/19116/2024/00005,"Construction of community hall at Andouli, TAMLUK",3573511.66,10.741172412920392,0.16666666666666666,0.8915964258863232,5.549142550961671,0
WS/75374/2024/00425,"Multipurpose community centre building at Subhash Nagar panchayat, VARANASI",2678363.41,13.06485617122412,0.125,0.9316797178700762,5.548004955440738,0
WS/77965/2024/00806,"Installation of handpump at Gandhi Chowk village, HINGOLI",698126.63,0.0,0.2,0.9265862730240944,5.540499771622035,0
WS/19390/2025/00472,"LED streetlight installation along Nehru Path road, HOWRAH",427198.58,0.0,0.2,0.9268686687717989,5.540499771622035,0
WS/61177/2025/00144,"LED streetlight installation along Ambedkar Colony road, VARANASI",394836.88,6.558921586260998,0.16666666666666666,0.9356850412098239,5.5368156583333175,0
WS/38758/2023/00293,"Covered drain construction from Bazaar Road to Subhash Nagar, BARAMULLAH",891177.98,25.28133009998672,0.42857142857142855,0.9463759333099142,5.534754230403488,0
WS/86148/2024/00895,"Installation of streetlights at Kisan Nagar chowk, HOWRAH",371670.63,-12.998158842194654,0.2,0.9489816001985405,5.524033336597601,0
WS/74463/2025/00889,"Installation of handpump at Shanti Nagar village, MURSHIDABAD",400792.35,0.0,0.18181818181818182,0.9473646003840474,5.518727233561424,0
WS/18357/2023/00196,"Installation of handpump at Station Road village, KANTHI",352530.92,-14.613270917919847,0.07407407407407407,0.9209155082826777,5.513465933427841,0
WS/75350/2025/00759,"Installation of streetlights at Station Road chowk, ATTINGAL",324652.13,0.0,0.2,0.9091985428520688,5.5072419236316845,0
WS/18566/2025/00736,"Installation of handpump at Bazaar Road village, JAMMU",717170.38,0.0,0.2,0.9097260100618181,5.5072419236316845,0
WS/97382/2025/00624,"Solar street light at Bazaar Road chowk parisar, GAYA",376322.46,30.354367097348472,0.2222222222222222,0.9376315042171603,5.502837175594663,0
WS/27001/2023/00504,"LED streetlight installation along Bazaar Road road, KANTHI",531509.09,2.8209892333949913,0.5,0.9063921957078738,5.4990478480193214,0
WS/59807/2023/00223,"Solar light installation near Kisan Nagar hanuman mandir, AURANGABAD_MH",186257.42,-48.08986102293319,0.1111111111111111,0.9967724172947738,5.498159742694251,0
WS/25806/2023/00259,"Installation of streetlights at Subhash Nagar chowk, NANDURBAR(ST)",455992.23,5.202469582385098,0.3333333333333333,0.9647545699534773,5.490736047549023,0
WS/31319/2023/00303,"Construction of community hall at Ambedkar Colony, HOWRAH",2865059.92,21.6039195217729,0.1111111111111111,0.8975027193036262,5.485081993022309,0
WS/78506/2023/00840,"Installation of handpump at Vivekanand Marg village, AURANGABAD_MH",573871.68,-1.1538748921449158,0.2,0.9386109181823032,5.483908090445877,0
WS/22561/2025/00609,"Solar street light at Station Road chowk parisar, VARANASI",395748.21,42.15096813598452,0.42857142857142855,0.9577003953849401,5.483810956963991,0
WS/55029/2025/00537,"Water supply pipeline extension to Station Road area, SRINAGAR",643581.36,13.86332099318301,0.2,0.9046013173102705,5.483303537396143,0
WS/92716/2023/00826,"LED streetlight installation along Gandhi Chowk road, VARANASI",595650.8,60.75475748363131,0.16666666666666666,0.934431291334475,5.474430416425703,0
WS/75973/2024/00337,"Installation of handpump at Bazaar Road village, NANDURBAR(ST)",813889.59,28.07420417520637,0.14285714285714285,0.9000879319789861,5.474103721737281,0
WS/37521/2024/00878,"Construction of community hall at Station Road, AURANGABAD_BR",3818119.89,4.077762445038187,0.23076923076923078,0.8981616708117464,5.472163442764856,0
WS/71894/2024/00332,Construction of concrete road from Gandhi Chowk to Station Road in TAMLUK,2272868.73,33.02256324656166,0.1724137931034483,0.92239462795016,5.469607904375089,0
WS/85936/2024/00561,"Solar light installation near Gandhi Chowk hanuman mandir, TAMLUK",328847.48,4.277579308328506,0.2857142857142857,0.9696428425351638,5.458318027392412,0
WS/30220/2024/00532,"Repair and renovation of Govt. School building at Nehru Path, LUCKNOW",594696.41,-48.89447982243358,0.1,0.9625142900736917,5.454724764370356,0
WS/44510/2024/00309,"Multipurpose community centre building at Ambedkar Colony panchayat, ERNAKULAM",3713731.73,59.866918868563324,0.25,0.953948952992618,5.44131661789036,0
WS/61060/2023/00847,"LED streetlight installation along Shanti Nagar road, GAYA",271974.29,-41.198479620806765,0.4,0.9530972636637115,5.439996771990491,0
WS/34832/2025/00460,"Installation of streetlights at Gandhi Chowk chowk, AURANGABAD_BR",193703.66,-46.786373909893314,0.25,0.995256107636991,5.438968693038725,0
WS/44179/2025/00025,"LED streetlight installation along Gandhi Chowk road, LUCKNOW",186892.53,0.0,0.2857142857142857,0.9403741029442998,5.435495549995032,0
WS/92840/2023/00575,"Construction of drainage/nala near Vivekanand Marg area, BARAMULLAH",648597.27,-8.820538087329965,0.42857142857142855,0.8726078604327785,5.434760409986877,0
WS/54267/2023/00694,"Construction of community hall at Subhash Nagar, PUNE",3192319.65,11.636111014059043,0.125,0.9505567257476935,5.430604967654199,0
WS/76655/2025/00479,"Multipurpose community centre building at Kisan Nagar panchayat, AURANGABAD_BR",3668526.11,0.0,0.07692307692307693,0.9557535936179975,5.426297664307207,0
WS/41420/2025/00943,"Construction of additional classroom at Panchayat Bhavan Marg school, AURANGABAD_MH",1288248.41,5.2103521985507495,0.42857142857142855,0.961855088988169,5.423068236019832,0
WS/56284/2025/00592,"Construction of drainage/nala near Nehru Path area, AURANGABAD_BR",735818.8,14.18032684749889,0.16666666666666666,0.9346394892437937,5.393533388621738,0
WS/53864/2024/00429,"Covered drain construction from Nehru Path to Vivekanand Marg, NANDURBAR(ST)",1032436.26,18.19573720705304,0.22727272727272727,0.9351769809278023,5.390992974664894,0
WS/80455/2024/00726,"Solar street light at Subhash Nagar chowk parisar, AURANGABAD_MH",438769.03,22.285390435091358,0.2222222222222222,0.9731463899080304,5.389711093774877,0
WS/31319/2024/00006,"Solar light installation near Vivekanand Marg hanuman mandir, AURANGABAD_BR",135350.5,-54.611417659429954,0.08333333333333333,0.9758995254394647,5.387120818265867,0
WS/61546/2025/00701,"Construction of community hall at Andouli, ATTINGAL",2287011.43,5.262927205521853,0.3333333333333333,0.90040016100863,5.385934442295548,0
WS/71995/2024/00427,"LED streetlight installation along Andouli road, KOTTAYAM",344498.44,-6.051809838948073,0.4444444444444444,0.9323073535599324,5.375296777056837,0
WS/25937/2023/00950,"Installation of streetlights at Gandhi Chowk chowk, AURANGABAD_MH",419996.79,12.10627873896448,0.2857142857142857,0.995256107636991,5.375250926071412,0
WS/33777/2025/00115,"Water supply pipeline extension to Shanti Nagar area, NANDURBAR(ST)",733686.66,15.453418065545257,0.2857142857142857,0.9073923771178779,5.373248412356968,0
WS/36972/2024/00240,"Repair and renovation of Govt. School building at Nehru Path, AURANGABAD_MH",1229084.42,0.37847025943658885,0.14285714285714285,0.9969677988881975,5.370295538230167,0
WS/57537/2023/00101,"Widening and strengthening of road near Ram Nagar village, KANPUR",1973477.13,23.9025732134726,0.3333333333333333,0.9362060587465288,5.370082772565496,0
WS/89194/2024/00355,"Construction of additional classroom at Bazaar Road school, ATTINGAL",977273.97,0.0,0.42857142857142855,0.936947326936823,5.369798194785878,0
WS/50084/2023/00986,"Multipurpose community centre building at Andouli panchayat, TAMLUK",3563676.5,10.436386182205064,0.16666666666666666,0.9228907135202634,5.369399998808885,0
WS/17816/2025/00072,"Covered drain construction from Shanti Nagar to Nehru Path, TAMLUK",882871.25,17.62430365383707,0.4,0.906157881827716,5.358026964818154,0
WS/47606/2024/00040,"LED streetlight installation along Gandhi Chowk road, ERNAKULAM",406097.36,9.934861208636471,0.25,0.9591609005738365,5.341832116910801,0
WS/29917/2025/00486,"Repair and renovation of Govt. School building at Gandhi Chowk, HOWRAH",1443853.62,0.0,0.2857142857142857,0.9444676328751773,5.3399147413805945,0
WS/71080/2024/00209,"LED streetlight installation along Ram Nagar road, PATNA_SAHIB",441924.6,6.771388774179983,0.14285714285714285,0.9669413493670482,5.334671587991089,0
WS/44053/2024/00438,"Construction of drainage/nala near Shanti Nagar area, PATNA_SAHIB",1024236.99,21.450282419218382,0.4,0.9781069779995972,5.324529028315048,0
WS/57948/2024/00390,"CC road construction at Subhash Nagar ward, KANPUR",1737709.8,9.100182842386852,0.3333333333333333,0.9471321011176338,5.323666576351771,0
WS/51904/2024/00046,"Repair and renovation of Govt. School building at Station Road, IDUKKI",508476.7,-53.84082956904768,0.1111111111111111,0.8915046837803857,5.322204339494606,0
WS/49131/2025/00675,"Multipurpose community centre building at Ambedkar Colony panchayat, SRINAGAR",3117920.0,0.01853133026874708,0.1,0.9583576746020812,5.317064404999119,0
WS/33659/2024/00720,"Construction of additional classroom at Subhash Nagar school, AURANGABAD_MH",1224450.24,0.0,0.14285714285714285,0.9312235183990634,5.31346012330925,0
WS/37168/2024/00179,"Covered drain construction from Kisan Nagar to Kisan Nagar, KANPUR",551105.76,-6.617527767841906,0.07142857142857142,0.9257177224969404,5.307914068484799,0
WS/57472/2025/00057,"CC road construction at Panchayat Bhavan Marg ward, AURANGABAD_MH",2244278.57,41.36582084411785,0.07692307692307693,0.9736862553772885,5.299611497603064,0
WS/23970/2023/00406,"CC road construction at Shanti Nagar ward, BADAUN",1437550.8,14.871365517525085,0.3333333333333333,0.9565302583926415,5.295201385682094,0
WS/59105/2025/00935,"Construction of additional classroom at Gandhi Chowk school, KOTTAYAM",1671191.0,3.5398836267892095,0.25,0.9304340219901777,5.294637705210364,0
WS/29119/2025/00825,"Solar light installation near Kisan Nagar hanuman mandir, AURANGABAD_BR",176616.48,-40.77323951384262,0.08333333333333333,0.9967724172947738,5.291774883932277,0
WS/53920/2023/00937,"Widening and strengthening of road near Shanti Nagar village, KOTTAYAM",826401.11,-20.356163405032355,0.2,0.9328188212970562,5.289276779032126,0
WS/98181/2024/00195,"Installation of streetlights at Nehru Path chowk, NAGPUR",336941.06,-17.61245791372166,0.06666666666666667,0.9370569488848637,5.286038973833995,0
WS/10702/2025/00663,"LED streetlight installation along Nehru Path road, SRINAGAR",572694.87,27.349421635653087,0.18181818181818182,0.9492082624369769,5.281183893258776,0
WS/54914/2025/00333,"Multipurpose community centre building at Subhash Nagar panchayat, ERNAKULAM",2532768.14,9.029372121680437,0.08333333333333333,0.9592830127189331,5.277284110545263,0
WS/81943/2025/00530,"Construction of additional classroom at Andouli school, BADAUN",1586691.44,23.6650194821194,0.125,0.8835439700982206,5.275698155375597,0
WS/66168/2023/00922,"Installation of handpump at Vivekanand Marg village, HOWRAH",825151.37,15.52796451139152,0.3333333333333333,0.9271070951403092,5.273744591909646,0
WS/53601/2024/00551,"Covered drain construction from Andouli to Nehru Path, KOTTAYAM",1002658.17,34.049497505652184,0.25,0.8837582792154486,5.265051704587654,0
WS/76074/2023/00361,"Installation of handpump at Subhash Nagar village, LUCKNOW",770670.91,30.46758846589126,0.2222222222222222,0.9655021914155757,5.2640068182673945,0
WS/78494/2024/00068,"LED streetlight installation along Subhash Nagar road, NANDURBAR(ST)",493999.55,13.971180238283726,0.16666666666666666,0.935662191678008,5.2544204790718725,0
WS/69682/2025/00501,"Water supply pipeline extension to Kisan Nagar area, MURSHIDABAD",399066.38,-0.43063945706547846,0.09090909090909091,0.9434437179388704,5.253492767683183,0
WS/52624/2023/00436,"LED streetlight installation along Ambedkar Colony road, MURSHIDABAD",527333.0,11.192537556234585,0.11764705882352941,0.9426379937280303,5.251983567606229,0
WS/97910/2023/00241,"Covered drain construction from Ambedkar Colony to Station Road, BADAUN",629213.73,6.617527767841906,0.21428571428571427,0.7853714117576709,5.244585353632708,0
WS/43158/2025/00649,"Solar street light at Station Road chowk parisar, AURANGABAD_MH",358807.4,0.0,0.1111111111111111,0.9577003953849401,5.244147738332451,0
WS/15737/2023/00456,"Repair and renovation of Govt. School building at Shanti Nagar, VARANASI",1297265.5,16.581350986518085,0.25,0.9662202247298437,5.2428215455543485,0
WS/43791/2025/00405,"Repair and renovation of Govt. School building at Gandhi Chowk, MURSHIDABAD",1472202.45,44.070231508107184,0.1111111111111111,0.955800222680104,5.242134304544514,0
WS/83420/2023/00356,"Multipurpose community centre building at Bazaar Road panchayat, LUCKNOW",2408356.19,14.785209726268416,0.42857142857142855,0.9512948788754635,5.240206049329575,0
WS/79391/2024/00214,"CC road construction at Kisan Nagar ward, KANPUR",811241.01,-49.06713277427418,0.16666666666666666,0.952934397722905,5.240141311790746,0
WS/35006/2023/00176,"Solar street light at Andouli chowk parisar, KANPUR",338254.41,29.015568171433255,0.3333333333333333,0.949531289104029,5.2371378679586895,0
WS/61213/2024/00268,"CC road construction at Bazaar Road ward, IDUKKI",1326841.71,4.788633131562063,0.16666666666666666,0.9089881301962124,5.234935730345981,0
WS/29142/2025/00140,"Covered drain construction from Shanti Nagar to Andouli, TAMLUK",325368.79,-56.65134938481512,0.4,0.9027139243467535,5.223543392505956,0
WS/74942/2025/00076,"Multipurpose community centre building at Nehru Path panchayat, PATNA_SAHIB",3175333.77,20.56752813558563,0.25,0.9498113431911821,5.221952394791709,0
WS/78732/2024/00215,"Solar light installation near Shanti Nagar hanuman mandir, AURANGABAD_BR",344250.68,15.441393529962816,0.08333333333333333,0.9767679857917311,5.2130406871698955,0
WS/11526/2025/00352,"Multipurpose community centre building at Panchayat Bhavan Marg panchayat, MURSHIDABAD",3159276.61,31.00177867755509,0.2857142857142857,0.9561086921638453,5.1986016733227896,0
WS/61583/2025/00778,"Repair and renovation of Govt. School building at Kisan Nagar, BARAMULLAH",938531.0,-31.598709113130575,0.2,0.9526421233796152,5.197471936489032,0
WS/42406/2025/00045,"Construction of additional classroom at Panchayat Bhavan Marg school, HOWRAH",1656091.34,14.699393142083196,0.2857142857142857,0.9356592380155605,5.1962767976646305,0
WS/59327/2023/00628,"Repair and renovation of Govt. School building at Ambedkar Colony, BADAUN",1632175.94,27.210032354083,0.125,0.9301007858477909,5.1929160104050895,0
WS/73214/2024/00421,"Water supply pipeline extension to Vivekanand Marg area, HINGOLI",869045.78,24.4825426584859,0.2,0.9102331029057082,5.191505145719966,0
WS/59105/2023/00785,Construction of concrete road from Gandhi Chowk to Gandhi Chowk in KANTHI,1816949.1,19.02074988389339,0.1,0.8714546697937757,5.190541691081198,0
WS/62436/2023/00842,"Widening and strengthening of road near Ambedkar Colony village, AURANGABAD_BR",1734742.64,-5.404697135991621,0.2,0.9434127071295477,5.188142431043855,0
WS/61990/2024/00055,"Installation of streetlights at Kisan Nagar chowk, SRINAGAR",161555.29,-64.07515795683624,0.18181818181818182,0.9700841230248174,5.187774028498926,0
WS/93948/2024/00239,"Construction of additional classroom at Panchayat Bhavan Marg school, GAYA",724597.77,-17.14833880936171,0.4,0.9217005149320023,5.18737159514114,0
WS/71066/2024/00619,"Construction of drainage/nala near Ram Nagar area, PATNA_SAHIB",762825.9,-9.546890127748227,0.4,0.9781069779995972,5.184088525100934,0
WS/77760/2025/00666,"Repair and renovation of Govt. School building at Vivekanand Marg, KANTHI",796095.71,-40.454704122048874,0.2,0.9328874492632588,5.180843044092367,0
WS/18585/2023/00633,"Water supply pipeline extension to Nehru Path area, KANTHI",370960.22,-10.149498928012184,0.07407407407407407,0.922892123335596,5.175875134396364,0
WS/60202/2024/00290,"Repair and renovation of Govt. School building at Shanti Nagar, KOTTAYAM",1635890.0,1.35278386864709,0.125,0.9446054948687226,5.171495062007102,0
WS/89609/2024/00853,"Installation of handpump at Ambedkar Colony village, ATTINGAL",574027.38,21.57722918822869,0.25,0.9226067246650114,5.16961919299684,0
WS/23621/2023/00376,"CC road construction at Gandhi Chowk ward, JAMMU",1865786.23,16.775727518370733,0.25,0.959045210722492,5.161806009720752,0
WS/98940/2025/00403,"Construction of additional classroom at Panchayat Bhavan Marg school, BADAUN",1323149.66,3.124857396129683,0.25,0.9359907139500135,5.155202883851727,0
WS/36475/2024/00643,"Repair and renovation of Govt. School building at Shanti Nagar, NANDURBAR(ST)",1079535.29,-8.5232681701063,0.1111111111111111,0.978169404536672,5.142886392179836,0
